Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,27.023706436157227,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,26.99345588684082,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.130725860595703,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.433195114135742,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.684467315673828,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.712385177612305,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,27.861289978027344,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,27.74495506286621,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.69609832763672,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,27.919452667236328,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,27.917125701904297,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,27.868267059326172,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,27.919452667236328,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,27.938066482543945,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,27.9124755859375,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.356863021850586,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.37081527709961,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.373144149780273,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.29869270324707,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.233551025390625,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,29.955244064331055,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.90406608581543,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,30.032028198242188,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.31355094909668,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.602048873901367,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.720703125,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,30.94269561767578,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,30.872594833374023,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,31.145992279052734,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.55023193359375,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.66473960876465,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.627351760864258,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,31.71381378173828,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,31.94280242919922,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,32.03861618041992,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,31.90308380126953,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,31.93345832824707,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,31.996553421020508,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,32.010581970214844,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,32.66484069824219,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.47089767456055,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,32.66250991821289,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.559696197509766,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.60175323486328,69785200
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.48024368286133,74828800
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.40546798706055,88623600
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,32.51295852661133,78451200
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,32.5269775390625,69686800
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,32.47791290283203,61236400
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,32.8214225769043,102767200
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,32.875160217285156,76928000
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,32.71158218383789,175540000
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,33.055084228515625,86168000
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,32.67652893066406,158119600
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.04572296142578,103440800
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,32.92890167236328,81385200
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,32.863460540771484,89582400
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,32.91954040527344,94300400
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,33.60186767578125,133499200
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,33.67664337158203,116760000
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,33.63223648071289,84829200
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,33.56916046142578,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,33.5785026550293,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,33.828521728515625,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,33.65327072143555,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,33.56916046142578,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.4943733215332,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.45465087890625,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.09480285644531,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.134525299072266,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,32.95927047729492,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.14154052734375,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,32.99432373046875,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,32.87282180786133,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.28407287597656,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.24435043334961,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.564476013183594,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,33.77244567871094,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.573822021484375,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.59953689575195,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.56680679321289,83441600
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.25147247314453,134411600
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.46878433227539,181408800
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.36362838745117,182788000
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.23979568481445,93487600
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,34.807613372802734,109310800
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,35.75398254394531,195009600
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,35.98297882080078,156521600
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,35.81239700317383,103222800
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,36.122108459472656,109020400
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,36.62657928466797,130108000
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.53271484375,104038800
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.478759765625,80194000
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.25395584106445,203070800
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,35.791263580322266,134272800
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,35.913291931152344,107843200
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,36.131500244140625,91865600
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,36.0869255065918,79675600
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,35.978981018066406,76712000
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,36.10334014892578,76942400
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,36.04233932495117,87710400
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,36.0564079284668,80507600
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,35.84288024902344,97804800
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,35.941436767578125,65616400
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.47407150268555,111082800
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,36.11742401123047,101326800
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,36.23942947387695,106499600
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.455291748046875,84278400
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.36613845825195,85003200
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,34.95597457885742,259530800
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,34.12068176269531,289229200
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.39519500732422,136661600
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,34.0596809387207,126124800
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,33.855525970458984,128661600
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.38157653808594,201444400
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.3365364074707,130165600
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,34.024471282958984,99600400
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.226261138916016,85063200
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.16994857788086,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.32246017456055,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.21453094482422,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,33.7241325378418,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.21686553955078,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,33.71240997314453,125997600
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,33.792179107666016,92096400
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,33.670169830322266,57111200
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,33.80860137939453,86278400
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.489498138427734,96515200
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,33.8297119140625,76806800
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,34.03622055053711,84362400
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.1464958190918,79127200
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.195762634277344,99538000
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,34.67206573486328,100797600
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,34.97004699707031,80528400
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.092063903808594,95174000
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.21407699584961,71475200
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.434627532958984,83692000
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.275081634521484,68974800
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.25865173339844,105010400
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,35.68568801879883,85972800
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,35.83820343017578,75415600
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.007144927978516,63124000
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.326690673828125,129905200
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.07797622680664,68854800
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,34.89731216430664,79383600
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.20702362060547,141474400
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,36.87060546875,279747200
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.50221252441406,108389200
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,36.69462203979492,82239600
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.2624397277832,87481200
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.560428619384766,144823600
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,37.79037094116211,104526000
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,36.586673736572266,163217200
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,37.095481872558594,105028400
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,37.65374755859375,88490800
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,38.06597900390625,117862000
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,37.9128532409668,110686400
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.18498992919922,111762400
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,37.100196838378906,109712400
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,37.03187942504883,105474000
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,37.63725662231445,86418400
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,37.68436813354492,77596400
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.51713562011719,79275600
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,37.65610122680664,101920400
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,38.03535079956055,103864000
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,38.37456130981445,118067600
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.47819900512695,109078400
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,38.63130569458008,107140400
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,38.64308166503906,66364400
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.179039001464844,117874000
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,38.13899230957031,86606800
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,37.98588943481445,87714000
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.366371154785156,114446000
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,38.042415618896484,126323200
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,37.89165496826172,286856000
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,37.606632232666016,179629600
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.28392028808594,95042800
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,37.660804748535156,196458400
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.37578582763672,113077600
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.389923095703125,83242400
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,36.763343811035156,211805600
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,36.132049560546875,150046800
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,35.778717041015625,186581600
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.46306610107422,177549200
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,36.07316970825195,146640000
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.32992935180664,102016800
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,36.10613250732422,88022000
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.30400085449219,105199200
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.23098373413086,74795200
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.3888053894043,64921200
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.153255462646484,80655200
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,36.603172302246094,85135200
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.58196258544922,69630400
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,36.70915985107422,65051600
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,36.723289489746094,62468000
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,36.876407623291016,67622400
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,36.74685287475586,64500400
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,36.98006057739258,65576800
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,37.660804748535156,96486000
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,37.7997932434082,75989200
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,37.63255310058594,65496800
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,36.742130279541016,170336800
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,36.80573654174805,95896400
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,36.78688430786133,87937200
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,37.005977630615234,71028800
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,36.84342575073242,84828400
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,37.07899856567383,68002000
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.407527923583984,177816800
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.27202224731445,178803200
